Location,Time,AgeGrp,AgeGrpStart,PopMale,PopFemale,PopTotal
World,2053,25-29,25,324619.285,309834.389,634453.675
World,2053,30-34,30,327898.867,311614.91,639513.777
World,2053,35-39,35,345335.577,326697.503,672033.081
World,2053,40-44,40,338110.536,319880.807,657991.343
World,2053,45-49,45,312536.974,298695.077,611232.051
World,2053,50-54,50,289578.869,280777.689,570356.559
World,2053,55-59,55,271965.52,268475.847,540441.368
World,2053,60-64,60,263048.411,266815.835,529864.246
World,2053,65-69,65,232980.583,246275.479,479256.063
World,2053,70-74,70,187323.013,207779.972,395102.984
World,2053,75-79,75,142831.19,168898.472,311729.662
World,2053,80-84,80,107396.28,137762.951,245159.232
World,2053,85-89,85,61865.96,89257.645,151123.605
World,2053,90-94,90,24130.469,41261.335,65391.804
World,2053,95-99,95,5907.724,13229.71,19137.434
World,2053,100+,100,723.53,2351.434,3074.963
World,2054,0-4,0,329159.347,316424.188,645583.535
World,2054,5-9,5,333759.364,321066.512,654825.875
World,2054,10-14,10,334930.103,322125.986,657056.09
World,2054,15-19,15,331690.971,318992.676,650683.647
World,2054,20-24,20,328475.51,315223.9,643699.41
World,2054,25-29,25,325078.135,310530.297,635608.432
World,2054,30-34,30,324421.354,308756.794,633178.148
World,2054,35-39,35,342857.971,324739.861,667597.832
World,2054,40-44,40,339938.284,321816.788,661755.072
World,2054,45-49,45,316917.521,302553.16,619470.681
World,2054,50-54,50,292124.666,283002.23,575126.896
World,2054,55-59,55,272504.188,268778.05,541282.238
World,2054,60-64,60,261772.114,265053.961,526826.076
World,2054,65-69,65,237724.637,250449.736,488174.373
World,2054,70-74,70,191660.848,212172.114,403832.963
World,2054,75-79,75,144147.028,169898.423,314045.451
World,2054,80-84,80,108546.139,138707.42,247253.559
World,2054,85-89,85,63502.122,91058.851,154560.973
World,2054,90-94,90,25878.094,43914.333,69792.427
World,2054,95-99,95,6114.016,13543.525,19657.541
World,2054,100+,100,766.222,2474.218,3240.44
World,2055,0-4,0,327664.096,315017.316,642681.412
World,2055,5-9,5,332667.85,320052.305,652720.154
World,2055,10-14,10,334912.531,322149.749,657062.28
World,2055,15-19,15,332386.9,319732.905,652119.806
World,2055,20-24,20,329331.248,316174.553,645505.801
World,2055,25-29,25,325583.925,311249.964,636833.889
World,2055,30-34,30,322416.838,307233.587,629650.425
World,2055,35-39,35,339188.835,321695.165,660884
World,2055,40-44,40,341084.613,323195.203,664279.816
World,2055,45-49,45,321100.829,306280.059,627380.887
World,2055,50-54,50,294605.617,285150.527,579756.145
World,2055,55-59,55,273715.53,269733.314,543448.843
World,2055,60-64,60,259713.828,262566.873,522280.701
World,2055,65-69,65,242250.659,254293.512,496544.171
World,2055,70-74,70,195917.92,216425.715,412343.634
World,2055,75-79,75,146694.665,172284.111,318978.776
World,2055,80-84,80,109081.77,138926.291,248008.06
World,2055,85-89,85,65406.501,93219.58,158626.08
World,2055,90-94,90,27385.083,46235.787,73620.869
World,2055,95-99,95,6297.423,13789.858,20087.281
World,2055,100+,100,814.001,2610.538,3424.539
World,2056,0-4,0,326223.221,313658.426,639881.647
World,2056,5-9,5,331419.79,318890.376,650310.166
World,2056,10-14,10,334691.761,321973.037,656664.798
World,2056,15-19,15,332983.601,320368.952,653352.554
World,2056,20-24,20,330206.267,317124.497,647330.764
World,2056,25-29,25,326195.715,312054.72,638250.435
World,2056,30-34,30,321773.368,306883.346,628656.714
World,2056,35-39,35,334241.068,317527.332,651768.4
World,2056,40-44,40,341852.616,324262.91,666115.525
World,2056,45-49,45,324881.506,309705.126,634586.632
World,2056,50-54,50,297275.11,287443.434,584718.544
World,2056,55-59,55,275436.009,271195.481,546631.491
World,2056,60-64,60,258318.556,260780.131,519098.688
World,2056,65-69,65,244986.976,256326.754,501313.73
World,2056,70-74,70,200358.292,220791.011,421149.303
World,2056,75-79,75,150139.304,175678.06,325817.364
World,2056,80-84,80,109319.996,138745.35,248065.345
World,2056,85-89,85,67369.867,95507.49,162877.357
World,2056,90-94,90,28686.694,48243.929,76930.622
World,2056,95-99,95,6497.42,14059.99,20557.411
World,2056,100+,100,861.978,2740.924,3602.902
World,2057,0-4,0,324863.051,312374.798,637237.849
World,2057,5-9,5,330057.673,317618.262,647675.936
World,2057,10-14,10,334263.172,321596.31,655859.482
World,2057,15-19,15,333456.398,320875.583,654331.98
World,2057,20-24,20,331078.912,318060.029,649138.941
World,2057,25-29,25,326889.3,312916.329,639805.629
World,2057,30-34,30,321740.01,307101.812,628841.822
World,2057,35-39,35,328875.524,312934.905,641810.429
World,2057,40-44,40,341669.199,324474.741,666143.94
World,2057,45-49,45,328580.606,313143.048,641723.654
World,2057,50-54,50,300752.491,290448.488,591200.979
World,2057,55-59,55,277271.666,272791.778,550063.444
World,2057,60-64,60,258213.435,260290.634,518504.07
World,2057,65-69,65,245260.052,255971.414,501231.465
World,2057,70-74,70,204812.024,225027.516,429839.54
World,2057,75-79,75,154469.752,180099.947,334569.699
World,2057,80-84,80,109647.154,138638.511,248285.665
World,2057,85-89,85,69192.719,97636.795,166829.514
World,2057,90-94,90,29637.377,49624.079,79261.457
World,2057,95-99,95,6852.087,14643.566,21495.654
World,2057,100+,100,912.354,2873.691,3786.044
World,2058,0-4,0,323596.711,311178.6,634775.311
World,2058,5-9,5,328630.583,316282.439,644913.022
World,2058,10-14,10,333598.35,320991.624,654589.973
World,2058,15-19,15,333803.048,321254.843,655057.89
World,2058,20-24,20,331921.279,318956.293,650877.572
World,2058,25-29,25,327664.972,313830.111,641495.083
World,2058,30-34,30,322110.493,307722.111,629832.603
World,2058,35-39,35,324279.826,308995.764,633275.59
World,2058,40-44,40,340099.226,323397.257,663496.483
World,2058,45-49,45,331579.969,316048.491,647628.459
World,2058,50-54,50,304836.546,294010.104,598846.649
World,2058,55-59,55,279423.138,274673.012,554096.15
World,2058,60-64,60,258510.4,260265.853,518776.254
World,2058,65-69,65,244661.543,254791.47,499453.012
World,2058,70-74,70,209267.148,229102.171,438369.319
World,2058,75-79,75,158914.964,184726.389,343641.353
World,2058,80-84,80,110162.997,138751.541,248914.538
World,2058,85-89,85,70613.241,99152.033,169765.274
World,2058,90-94,90,30497.424,50725.05,81222.474
World,2058,95-99,95,7438.616,15730.656,23169.272
World,2058,100+,100,963.96,3004.135,3968.095
World,2059,0-4,0,322454.928,310096.539,632551.467
World,2059,5-9,5,327162.35,314906.38,642068.73
World,2059,10-14,10,332708.379,320168.899,652877.278
World,2059,15-19,15,333996.307,321483.972,655480.279
World,2059,20-24,20,332707.785,319787.439,652495.224
World,2059,25-29,25,328505.177,314783.002,643288.179
World,2059,30-34,30,322587.971,308430.094,631018.064
World,2059,35-39,35,320834.838,306154.394,626989.231
World,2059,40-44,40,337666.169,321461.041,659127.209
World,2059,45-49,45,333422.919,317986.591,651409.51
World,2059,50-54,50,309182.5,297845.771,607028.271
World,2059,55-59,55,281956.789,276884.965,558841.754
World,2059,60-64,60,259105.429,260594.646,519700.075
World,2059,65-69,65,243557.068,253119.419,496676.487
World,2059,70-74,70,213800.838,233150.286,446951.124
World,2059,75-79,75,162820.351,188775.751,351596.102
World,2059,80-84,80,111382.454,139696.075,251078.529
World,2059,85-89,85,71569.31,99999.819,171569.129
World,2059,90-94,90,31544.186,52056.647,83600.834
World,2059,95-99,95,8018.489,16857.103,24875.592
World,2059,100+,100,1009.509,3104.503,4114.011
World,2060,0-4,0,321441.911,309133.79,630575.701
World,2060,5-9,5,325697.035,313529.438,639226.473
World,2060,10-14,10,331629.626,319166.949,650796.576
World,2060,15-19,15,333991.165,321517.654,655508.819
World,2060,20-24,20,333424.394,320542.909,653967.302
World,2060,25-29,25,329383.119,315750.434,645133.553
World,2060,30-34,30,323111.803,309162.494,632274.297
World,2060,35-39,35,318855.389,304643.747,623499.136
World,2060,40-44,40,334046.501,318441.186,652487.687
World,2060,45-49,45,334593.465,319372.635,653966.1
World,2060,50-54,50,313334.191,301551.966,614886.157
World,2060,55-59,55,284430.183,279023.938,563454.122
World,2060,60-64,60,260352.357,261564.762,521917.119
World,2060,65-69,65,241708.524,250744.451,492452.975
World,2060,70-74,70,218147.829,236893.945,455041.774
World,2060,75-79,75,166687.318,192721.745,359409.063
World,2060,80-84,80,113609.621,141840.221,255449.842
World,2060,85-89,85,72096.346,100287.973,172384.32
World,2060,90-94,90,32712.571,53574.539,86287.11
World,2060,95-99,95,8482.608,17776.968,26259.576
World,2060,100+,100,1054.864,3199.726,4254.591
World,2061,0-4,0,320527.435,308261.977,628789.412
World,2061,5-9,5,324285.736,312200.338,636486.074
World,2061,10-14,10,330394.24,318017.268,648411.508
World,2061,15-19,15,333782.991,321351.006,655133.996
World,2061,20-24,20,334042.287,321194.801,655237.088
World,2061,25-29,25,330280.481,316717.888,646998.369
World,2061,30-34,30,323740.894,309980.313,633721.208
World,2061,35-39,35,318231.776,304303.528,622535.304
World,2061,40-44,40,329152.262,314300.178,643452.441
World,2061,45-49,45,335392.663,320452.634,655845.297
World,2061,50-54,50,317089.635,304960.227,622049.863
World,2061,55-59,55,287090.63,281308.135,568398.765
World,2061,60-64,60,262089.759,263031.075,525120.834
World,2061,65-69,65,240489.058,249051.154,489540.212
World,2061,70-74,70,220820.559,238898.342,459718.9
World,2061,75-79,75,170746.226,196795.28,367541.505
World,2061,80-84,80,116564.894,144848.698,261413.592
World,2061,85-89,85,72418.766,100270.955,172689.721
World,2061,90-94,90,33890.442,55146.06,89036.503
World,2061,95-99,95,8863.051,18527.354,27390.405
World,2061,100+,100,1102.755,3302.462,4405.217
World,2062,0-4,0,319715.366,307483.102,627198.468
World,2062,5-9,5,322955.168,310946.173,633901.341
World,2062,10-14,10,329044.834,316757.276,645802.11
World,2062,15-19,15,333367.165,320984.254,654351.419
World,2062,20-24,20,334536.852,321717.405,656254.257
World,2062,25-29,25,331176.012,317671.144,648847.155
World,2062,30-34,30,324451.351,310854.745,635306.096
World,2062,35-39,35,318216.869,304531.323,622748.192
World,2062,40-44,40,323838.253,309733.175,633571.429
World,2062,45-49,45,335253.962,320683.935,655937.897
World,2062,50-54,50,320769.765,308384.719,629154.484
World,2062,55-59,55,290542.507,284297.557,574840.064
World,2062,60-64,60,263930.854,264623.553,528554.407
World,2062,65-69,65,240493.829,248620.543,489114.372
World,2062,70-74,70,221185.712,238602.576,459788.287
World,2062,75-79,75,174853.758,200781.295,375635.053
World,2062,80-84,80,120240.615,148736.422,268977.037
World,2062,85-89,85,72805.149,100304.01,173109.159
World,2062,90-94,90,34948.293,56553.073,91501.365
World,2062,95-99,95,9160.648,19065.875,28226.523
World,2062,100+,100,1170.043,3477.441,4647.483
World,2063,0-4,0,319006.232,306798.883,625805.116
World,2063,5-9,5,321718.355,309779.202,631497.556
World,2063,10-14,10,327630.367,315433.549,643063.917
World,2063,15-19,15,332715.122,320389.636,653104.758
World,2063,20-24,20,334905.327,322112.982,657018.309
World,2063,25-29,25,332041.389,318585.699,650627.088
World,2063,30-34,30,325243.151,311781.53,637024.681
World,2063,35-39,35,318604.512,305160.743,623765.255
World,2063,40-44,40,319287.769,305815.961,625103.73
World,2063,45-49,45,333738.555,319631.676,653370.23
World,2063,50-54,50,323766.011,311284.491,635050.502
World,2063,55-59,55,294587.286,287837.131,582424.417
World,2063,60-64,60,266075.302,266493.461,532568.762
World,2063,65-69,65,240874.713,248641.481,489516.194
World,2063,70-74,70,220740.264,237514.891,458255.154
World,2063,75-79,75,178978.566,204632.097,383610.663
World,2063,80-84,80,123971.64,152761.777,276733.416
World,2063,85-89,85,73338.094,100511.648,173849.742
World,2063,90-94,90,35806.143,57590.781,93396.924
World,2063,95-99,95,9506.123,19629.799,29135.922
World,2063,100+,100,1265.866,3761.832,5027.698
World,2064,0-4,0,318381.328,306192.927,624574.255
World,2064,5-9,5,320605.379,308725.36,629330.739
World,2064,10-14,10,326174.588,314069.263,640243.85
World,2064,15-19,15,331837.95,319576.878,651414.828
World,2064,20-24,20,335120.953,322358.724,657479.677
World,2064,25-29,25,332851.53,319435.393,652286.922
World,2064,30-34,30,326099.795,312747.61,638847.405
World,2064,35-39,35,319099.487,305878.312,624977.799
World,2064,40-44,40,315881.443,302992.024,618873.466
World,2064,45-49,45,331362.669,317723.005,649085.674
World,2064,50-54,50,325626.965,313227.705,638854.669
World,2064,55-59,55,298887.272,291647.198,590534.47
World,2064,60-64,60,268593.573,268690.278,537283.851
World,2064,65-69,65,241532.566,249003.081,490535.647
World,2064,70-74,70,219827.753,235961.697,455789.45
World,2064,75-79,75,183174.929,208460.35,391635.28
World,2064,80-84,80,127248.893,156272.452,283521.345
World,2064,85-89,85,74389.844,101375.186,175765.03
World,2064,90-94,90,36450.088,58255.621,94705.709
World,2064,95-99,95,9937.368,20331.295,30268.662
World,2064,100+,100,1357.961,4036.048,5394.01
World,2065,0-4,0,317823.944,305649.604,623473.549
World,2065,5-9,5,319620.835,307789.915,627410.75
World,2065,10-14,10,324721.771,312703.764,637425.535
World,2065,15-19,15,330772.181,318584.583,649356.763
World,2065,20-24,20,335139.202,322409.03,657548.231
World,2065,25-29,25,333592.558,320209.079,653801.637
World,2065,30-34,30,326994.749,313727.979,640722.728
World,2065,35-39,35,319640.954,306620.203,626261.157
World,2065,40-44,40,313931.845,301492.98,615424.825
World,2065,45-49,45,327807.145,314734.662,642541.807
World,2065,50-54,50,326828.008,314625.86,641453.868
World,2065,55-59,55,302996.304,295329.21,598325.515
World,2065,60-64,60,271058.867,270819.121,541877.988
World,2065,65-69,65,242813.99,249988.827,492802.817
World,2065,70-74,70,218228.101,233744.283,451972.383
World,2065,75-79,75,187224.109,212022.791,399246.9
World,2065,80-84,80,130537.85,159729.151,290267.001
World,2065,85-89,85,76158.671,103165.138,179323.81
World,2065,90-94,90,36866.447,58568.548,95434.995
World,2065,95-99,95,10398.362,21089.236,31487.599
World,2065,100+,100,1434.676,4255.028,5689.704
World,2066,0-4,0,317324.11,305160.428,622484.538
World,2066,5-9,5,318734.724,306944.937,625679.661
World,2066,10-14,10,323322.954,311385.8,634708.754
World,2066,15-19,15,329549.901,317444.404,646994.305
World,2066,20-24,20,334954.969,322259.04,657214.008
World,2066,25-29,25,334235.524,320879.222,655114.747
World,2066,30-34,30,327909.373,314708.182,642617.556
World,2066,35-39,35,320287.189,307447.144,627734.333
World,2066,40-44,40,313331.41,301160.497,614491.907
World,2066,45-49,45,322983.253,310627.867,633611.12
World,2066,50-54,50,327667.113,315723.354,643390.467
World,2066,55-59,55,306717.633,298717.778,605435.41
World,2066,60-64,60,273709.002,273093.617,546802.62
World,2066,65-69,65,244561.561,251454.682,496016.243
World,2066,70-74,70,217213.321,232180.369,449393.691
World,2066,75-79,75,189756.068,213958.61,403714.678
World,2066,80-84,80,134026.701,163332.04,297358.741
World,2066,85-89,85,78433.931,105607.886,184041.817
World,2066,90-94,90,37182.042,58695.416,95877.458
World,2066,95-99,95,10851.37,21852.39,32703.76
World,2066,100+,100,1500.004,4431.292,5931.296
World,2067,0-4,0,316856.005,304702.182,621558.186
World,2067,5-9,5,317950.976,306192.622,624143.598
World,2067,10-14,10,322004.681,310142.552,632147.233
World,2067,15-19,15,328213.635,316193.86,644407.495
World,2067,20-24,20,334563.661,321909.212,656472.873
World,2067,25-29,25,334755.773,321420.623,656176.397
World,2067,30-34,30,328822.711,315674.763,644497.474
World,2067,35-39,35,321014.469,308330.697,629345.166
World,2067,40-44,40,313337.627,301395.318,614732.944
World,2067,45-49,45,317738.209,306094.09,623832.3
World,2067,50-54,50,327586.692,315981.799,643568.491
World,2067,55-59,55,310371.612,302126.706,612498.319
World,2067,60-64,60,277126.186,276062.784,553188.97
World,2067,65-69,65,246397.854,253034.502,499432.356
World,2067,70-74,70,217331.008,231823.119,449154.127
World,2067,75-79,75,190192.955,213735.915,403928.869
World,2067,80-84,80,137604.566,166905.551,304510.117
World,2067,85-89,85,81210.453,108713.879,189924.332
World,2067,90-94,90,37538.908,58850.022,96388.929
World,2067,95-99,95,11245.93,22512.071,33758.001
World,2067,100+,100,1560.286,4581.897,6142.184
World,2068,0-4,0,316389.833,304245.292,620635.125
World,2068,5-9,5,317270.784,305534.796,622805.581
World,2068,10-14,10,320780.241,308986.238,629766.478
World,2068,15-19,15,326812.415,314879.41,641691.824
World,2068,20-24,20,333937.112,321331.81,655268.922
World,2068,25-29,25,335150.801,321834.97,656985.77
World,2068,30-34,30,329706.829,316602.757,646309.586
World,2068,35-39,35,321823.258,309266.542,631089.801
World,2068,40-44,40,313745.318,302031.302,615776.62
World,2068,45-49,45,313249.206,302205.866,615455.072
World,2068,50-54,50,326144.068,314964.58,641108.648
World,2068,55-59,55,313363.427,305021.33,618384.757
World,2068,60-64,60,281115.835,279572.274,560688.108
World,2068,65-69,65,248520.503,254880.63,503401.133
World,2068,70-74,70,217791.116,231895.62,449686.736
World,2068,75-79,75,189901.117,212771.93,402673.047
World,2068,80-84,80,141200.173,170369.176,311569.349
World,2068,85-89,85,83977.292,111874.061,195851.353
World,2068,90-94,90,37991.935,59123.857,97115.792
World,2068,95-99,95,11586.918,23030.837,34617.755
World,2068,100+,100,1637.534,4782.949,6420.483
World,2069,0-4,0,315901.022,303765.879,619666.901
World,2069,5-9,5,316675.19,304954.905,621630.096
World,2069,10-14,10,319679.607,307942.667,627622.275
World,2069,15-19,15,325369.966,313524.229,638894.196
World,2069,20-24,20,333086.155,320536.374,653622.529
World,2069,25-29,25,335393.885,322099.26,657493.145
World,2069,30-34,30,330536.389,317465.695,648002.085
World,2069,35-39,35,322697.291,310241.667,632938.958
World,2069,40-44,40,314260.828,302755.834,617016.662
World,2069,45-49,45,309895.629,299405.248,609300.877
World,2069,50-54,50,323845.377,313093.864,636939.24
World,2069,55-59,55,315249.749,306974.441,622224.191
World,2069,60-64,60,285350.438,283346.149,568696.586
World,2069,65-69,65,251006.103,257048.446,508054.548
World,2069,70-74,70,218503.052,232288.517,450791.569
World,2069,75-79,75,189198.737,211382.979,400581.716
World,2069,80-84,80,144841.364,173803.467,318644.83
World,2069,85-89,85,86405.307,114616.78,201022.086
World,2069,90-94,90,38755.842,59837.279,98593.12
World,2069,95-99,95,11877.067,23419.931,35296.998
World,2069,100+,100,1728.812,5020.713,6749.525
World,2070,0-4,0,315373.964,303250.448,618624.412
World,2070,5-9,5,316146.574,304437.131,620583.704
World,2070,10-14,10,318706.965,307017.176,625724.141
World,2070,15-19,15,323930.198,312167.787,636097.985
World,2070,20-24,20,332046.789,319562.002,651608.791
World,2070,25-29,25,335440.05,322168.916,657608.966
World,2070,30-34,30,331297.007,318253.215,649550.221
World,2070,35-39,35,323609.833,311231.618,634841.451
World,2070,40-44,40,314822.693,303505.098,618327.791
World,2070,45-49,45,307986.655,297922.424,605909.079
World,2070,50-54,50,320377.121,310149.262,630526.383
World,2070,55-59,55,316494.352,308392.536,624886.888
World,2070,60-64,60,289397.762,286993.188,576390.949
World,2070,65-69,65,253448.668,259155.985,512604.654
World,2070,70-74,70,219802.577,233281.003,453083.58
World,2070,75-79,75,187896.907,209393.59,397290.497
World,2070,80-84,80,148386.549,177031.942,325418.492
World,2070,85-89,85,88892.383,117364.701,206257.084
World,2070,90-94,90,39921.017,61143.998,101065.015
World,2070,95-99,95,12095.605,23659.405,35755.01
World,2070,100+,100,1824.619,5262.248,7086.867
World,2071,0-4,0,314807.386,302696.331,617503.718
World,2071,5-9,5,315675.407,303973.448,619648.855
World,2071,10-14,10,317832.68,306182.125,624014.804
World,2071,15-19,15,322544.308,310858.905,633403.213
World,2071,20-24,20,330851.178,318440.344,649291.522
World,2071,25-29,25,335284.162,322039.028,657323.191
World,2071,30-34,30,331959.963,318937.881,650897.844
World,2071,35-39,35,324542.316,312222.021,636764.336
World,2071,40-44,40,315488.7,304339.548,619828.248
World,2071,45-49,45,307417.427,297601.417,605018.845
World,2071,50-54,50,315650.012,306091.125,621741.137
World,2071,55-59,55,317390.237,309517.541,626907.778
World,2071,60-64,60,293069.103,290353.182,583422.285
World,2071,65-69,65,256072.188,261410.375,517482.562
World,2071,70-74,70,221536.818,234731.688,456268.506
World,2071,75-79,75,187120.708,208014.398,395135.106
World,2071,80-84,80,150638.997,178816.612,329455.61
World,2071,85-89,85,91570.862,120270.058,211840.921
World,2071,90-94,90,41352.978,62848.649,104201.628
World,2071,95-99,95,12289.577,23825.87,36115.448
World,2071,100+,100,1918.784,5497.229,7416.013
World,2072,0-4,0,314187.012,302088.542,616275.554
World,2072,5-9,5,315235.949,303540.561,618776.51
World,2072,10-14,10,317060.894,305439.795,622500.689
World,2072,15-19,15,321239.082,309624.713,630863.795
World,2072,20-24,20,329541.878,317208.459,646750.337
World,2072,25-29,25,334921.633,321709.616,656631.248
World,2072,30-34,30,332500.658,319494.085,651994.743
World,2072,35-39,35,325474.051,313199.246,638673.297
World,2072,40-44,40,316235.306,305230.531,621465.837
World,2072,45-49,45,307451.741,297846.417,605298.159
World,2072,50-54,50,310501.04,301605.296,612106.336
World,2072,55-59,55,317390.576,309816.206,627206.782
World,2072,60-64,60,296684.642,293739.516,590424.158
World,2072,65-69,65,259428.998,264344.032,523773.03
World,2072,70-74,70,223341.442,236280.244,459621.686
World,2072,75-79,75,187349.195,207751.657,395100.851
World,2072,80-84,80,151107.769,178679.225,329786.994
World,2072,85-89,85,94368.492,123207.569,217576.06
World,2072,90-94,90,43052.08,64958.85,108010.93
World,2072,95-99,95,12505.575,24006.635,36512.21
World,2072,100+,100,2004.094,5701.868,7705.962
World,2073,0-4,0,313504.491,301420.83,614925.321
World,2073,5-9,5,314798.138,303108.631,617906.768
World,2073,10-14,10,316392.673,304791.901,621184.574
World,2073,15-19,15,320027.603,308477.268,628504.87
World,2073,20-24,20,328167.738,315912.589,644080.328
World,2073,25-29,25,334324.286,321152.884,655477.17
World,2073,30-34,30,332916.399,319923.419,652839.818
World,2073,35-39,35,326377.153,314138.329,640515.481
World,2073,40-44,40,317063.195,306173.883,623237.078
World,2073,45-49,45,307885.462,298491.804,606377.266
World,2073,50-54,50,306097.508,297759.387,603856.895
World,2073,55-59,55,316048.406,308849.975,624898.381
World,2073,60-64,60,299667.209,296625.924,596293.133
World,2073,65-69,65,263329.391,267803.345,531132.736
World,2073,70-74,70,225410.596,238079.821,463490.416
World,2073,75-79,75,187877.792,207886.37,395764.162
World,2073,80-84,80,150972.122,177891.865,328863.987
World,2073,85-89,85,97172.875,126062.514,223235.388
World,2073,90-94,90,44701.425,67049.626,111751.051
World,2073,95-99,95,12767.389,24250.542,37017.931
World,2073,100+,100,2085.942,5889.126,7975.068
World,2074,0-4,0,312758.936,300693.045,613451.98
World,2074,5-9,5,314337.205,302654.01,616991.216
World,2074,10-14,10,315808.847,304221.945,620030.792
World,2074,15-19,15,318939.583,307442.438,626382.02
World,2074,20-24,20,326752.37,314576.197,641328.567
World,2074,25-29,25,333502.685,320378.704,653881.39
World,2074,30-34,30,333180.439,320203.487,653383.927
World,2074,35-39,35,327226.02,315013.101,642239.121
World,2074,40-44,40,317956.349,307157.101,625113.449
World,2074,45-49,45,308427.014,299226.529,607653.542
World,2074,50-54,50,302816.573,294993.597,597810.171
World,2074,55-59,55,313856.04,307034.35,620890.39
World,2074,60-64,60,301583.78,298591.738,600175.519
World,2074,65-69,65,267458.726,271517.271,538975.997
World,2074,70-74,70,227827.084,240193.413,468020.496
World,2074,75-79,75,188626.036,208313.171,396939.206
World,2074,80-84,80,150512.555,176749.989,327262.544
World,2074,85-89,85,99986.239,128878.609,228864.848
World,2074,90-94,90,46148.878,68854.518,115003.395
World,2074,95-99,95,13155.249,24709.278,37864.526
World,2074,100+,100,2164.74,6057.218,8221.959
World,2075,0-4,0,311940.346,299895.007,611835.353
World,2075,5-9,5,313838.194,302163.229,616001.423
World,2075,10-14,10,315292.119,303714.117,619006.235
World,2075,15-19,15,317979.529,306525.565,624505.094
World,2075,20-24,20,325339.885,313238.535,638578.421
World,2075,25-29,25,332492.94,319425.507,651918.447
World,2075,30-34,30,333248.137,320289.153,653537.289
World,2075,35-39,35,328006.396,315812.792,643819.189
World,2075,40-44,40,318888.384,308155.59,627043.975
World,2075,45-49,45,309014.73,299986.28,609001.01
World,2075,50-54,50,300963.077,293535.437,594498.514
World,2075,55-59,55,310507.637,304152.683,614660.319
World,2075,60-64,60,302882.477,300036.066,602918.543
World,2075,65-69,65,271403.648,275104.371,546508.019
World,2075,70-74,70,230214.321,242259.035,472473.356
World,2075,75-79,75,189911.488,209301.848,399213.336
World,2075,80-84,80,149592.261,175119.103,324711.363
World,2075,85-89,85,102762.811,131568.421,234331.233
World,2075,90-94,90,47680.6,70713.251,118393.852
World,2075,95-99,95,13687.558,25432.204,39119.762
World,2075,100+,100,2234.456,6187.24,8421.697
World,2076,0-4,0,311039.563,299019.081,610058.644
World,2076,5-9,5,313300.032,301633.705,614933.738
World,2076,10-14,10,314833.042,303260.412,618093.454
World,2076,15-19,15,317117.905,305699.173,622817.078
World,2076,20-24,20,323981.342,311948.508,635929.85
World,2076,25-29,25,331327.041,318324.92,649651.961
World,2076,30-34,30,333114.119,320175.274,653289.394
World,2076,35-39,35,328689.71,316510,645199.71
World,2076,40-44,40,319840.798,309154.938,628995.737
World,2076,45-49,45,309705.836,300831.07,610536.907
World,2076,50-54,50,300435.474,293231.849,593667.323
World,2076,55-59,55,305913.706,300164.199,606077.905
World,2076,60-64,60,303849.11,301196.845,605045.954
World,2076,65-69,65,274986.613,278411.73,553398.343
World,2076,70-74,70,232777.334,244472.639,477249.974
World,2076,75-79,75,191587.353,210714.587,402301.94
World,2076,80-84,80,149112.497,174026.127,323138.623
World,2076,85-89,85,104561.257,133097.952,237659.209
World,2076,90-94,90,49366.279,72719.561,122085.841
World,2076,95-99,95,14303.417,26314.666,40618.084
World,2076,100+,100,2302.363,6299.403,8601.766
World,2077,0-4,0,310062.215,298071.662,608133.878
World,2077,5-9,5,312707.865,301050.574,613758.439
World,2077,10-14,10,314405.564,302837.532,617243.097
World,2077,15-19,15,316358.611,304965.732,621324.343
World,2077,20-24,20,322703.16,310733.736,633436.895
World,2077,25-29,25,330046.843,317114.406,647161.249
World,2077,30-34,30,332773.25,319862.128,652635.377
World,2077,35-39,35,329250.92,317079.21,646330.13
World,2077,40-44,40,320792.887,310141.74,630934.627
World,2077,45-49,45,310476.825,301732.35,612209.175
World,2077,50-54,50,300506.584,293492.252,593998.836
World,2077,55-59,55,300896.434,295746.545,596642.978
World,2077,60-64,60,303953.206,301549.265,605502.471
World,2077,65-69,65,278527.653,281752.774,560280.426
World,2077,70-74,70,236027.35,247340.47,483367.82
World,2077,75-79,75,193310.513,212202.492,405513.006
World,2077,80-84,80,149447.392,173893.755,323341.146
World,2077,85-89,85,105016.49,133078.378,238094.869
World,2077,90-94,90,51169.402,74805.219,125974.621
World,2077,95-99,95,15006.816,27366.042,42372.859
World,2077,100+,100,2375.477,6413.301,8788.779
World,2078,0-4,0,309001.849,297045.715,606047.563
World,2078,5-9,5,312052.774,300407.443,612460.216
World,2078,10-14,10,313979.334,302415.537,616394.872
World,2078,15-19,15,315702.606,304326.872,620029.477
World,2078,20-24,20,321518.401,309606.442,631124.843
World,2078,25-29,25,328701.271,315840.446,644541.717
World,2078,30-34,30,332197.627,319322.313,651519.939
World,2078,35-39,35,329687.348,317522.146,647209.495
World,2078,40-44,40,321717.018,311091.248,632808.265
World,2078,45-49,45,311328.764,302686.302,614015.066
World,2078,50-54,50,300974.247,294152.145,595126.392
World,2078,55-59,55,296609.825,291961.021,588570.846
World,2078,60-64,60,302742.39,300652.286,603394.676
World,2078,65-69,65,281474.618,284614.529,566089.147
World,2078,70-74,70,239781.084,250710.527,490491.611
World,2078,75-79,75,195269.198,213919.863,409189.062
World,2078,80-84,80,150024.332,174104.44,324128.772
World,2078,85-89,85,105040.179,132550.777,237590.957
